,Store,Date,Weekly_Sales,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday,Type,Size
2012-09-30,13,2012-09-28,1927664.1100000003,18.222222222222218,3.821,5197.64,63.1,2.6,3022.73,9779.77,131.043,5.765,False,0.0,219622.0
2012-10-07,13,2012-10-02,2069284.57,0.9611111111111094,3.116,9264.48,8292.73,179.72,18849.21,9083.54,130.38490320000002,6.104,True,0.0,219622.0
2012-10-14,13,2012-10-08,2041019.9200000004,27.605555555555554,3.509,6249.06,70.38,51.09,3258.43,7070.04,130.7561613,5.765,False,0.0,219622.0
2012-10-21,13,2012-10-19,2018010.15,11.144444444444444,3.781,2753.9,,8.84,775.96,6978.9,131.14996770000002,5.621,False,0.0,219622.0
2012-10-28,13,2012-10-26,2035189.66,8.316666666666666,3.755,10192.49,364.57,150.0,1714.15,5563.92,131.19309679999998,5.621,False,0.0,219622.0
2012-11-04,13,,,,,,,,,,,,,,
2012-11-11,13,2012-11-05,2080764.169999999,13.594444444444445,3.809,14566.92,86.0,60.34,6009.18,4224.91,131.14533329999998,5.965,False,0.0,219622.0
2012-11-18,13,,,,,,,,,,,,,,
2012-11-25,13,,,,,,,,,,,,,,
2012-12-02,13,,,,,,,,,,,,,,
2012-12-09,13,,,,,,,,,,,,,,
2012-12-16,13,2012-12-10,1999079.44,12.833333333333336,3.797,1927.15,,9.72,518.97,11269.24,131.1083333,5.621,False,0.0,219622.0
2010-01-10,14,2010-01-10,1855703.6599999997,21.433333333333326,2.707,,,,,,182.7168385,8.724,False,0.0,200898.0
2010-01-17,14,,,,,,,,,,,,,,
2010-01-24,14,,,,,,,,,,,,,,
2010-01-31,14,,,,,,,,,,,,,,
2010-02-07,14,2010-02-04,2495630.51,8.744444444444447,2.85,,,,,,181.8657537,8.899,False,0.0,200898.0
2010-02-14,14,,,,,,,,,,,,,,
2010-02-21,14,2010-02-19,2204556.7,-0.4055555555555558,2.745,,,,,,182.0347816,8.992,False,0.0,200898.0
2010-02-28,14,2010-02-26,2095591.63,1.6055555555555558,2.754,,,,,,182.0774691,8.992,False,0.0,200898.0
2010-03-07,14,,,,,,,,,,,,,,
2010-03-14,14,2010-03-09,2182563.66,25.761111111111113,2.715,,,,,,182.6042922,8.743,False,0.0,200898.0
2010-03-21,14,2010-03-19,2066219.3000000003,9.327777777777776,2.844,,,,,,182.0779857,8.992,False,0.0,200898.0
2010-03-28,14,2010-03-26,2050396.2700000003,12.422222222222222,2.854,,,,,,181.9718697,8.992,False,0.0,200898.0
2010-04-04,14,,,,,,,,,,,,,,
2010-04-11,14,2010-04-06,2363601.470000001,24.40555555555556,2.847,,,,,,182.2389876,8.899,False,0.0,200898.0
2010-04-18,14,2010-04-16,2121788.61,12.377777777777776,2.899,,,,,,181.6924769,8.899,False,0.0,200898.0
2010-04-25,14,2010-04-23,2138144.91,11.927777777777774,2.902,,,,,,181.6772564,8.899,False,0.0,200898.0
2010-05-02,14,2010-04-30,2082355.12,11.75,2.9210000000000003,,,,,,181.6620359,8.899,False,0.0,200898.0
2010-05-09,14,2010-05-03,2237544.75,2.8500000000000014,2.777,,,,,,182.1201566,8.992,False,0.0,200898.0
2010-05-16,14,2010-05-11,2078417.47,7.583333333333332,2.917,,,,,,182.9463648,8.724,False,0.0,200898.0
2010-05-23,14,2010-05-21,2108187.1,17.01111111111111,2.958,,,,,,181.8538486,8.899,False,0.0,200898.0
2010-05-30,14,2010-05-28,2227152.16,20.705555555555552,2.899,,,,,,182.0464181,8.899,False,0.0,200898.0
2010-06-06,14,,,,,,,,,,,,,,
2010-06-13,14,2010-06-08,2219813.5000000005,25.094444444444452,2.784,,,,,,182.5320862,8.743,False,0.0,200898.0
2010-06-20,14,2010-06-18,2248645.5900000003,22.56666666666667,2.78,,,,,,182.4424199,8.899,False,0.0,200898.0
2010-06-27,14,2010-06-25,2246179.910000001,26.288888888888888,2.8080000000000003,,,,,,182.3806,8.899,False,0.0,200898.0
2010-07-04,14,,,,,,,,,,,,,,
2010-07-11,14,2010-07-05,2370116.520000001,21.527777777777782,2.966,,,,,,181.6468154,8.899,False,0.0,200898.0
2010-07-18,14,2010-07-16,2130287.27,25.46666666666667,2.783,,,,,,182.2604411,8.743,False,0.0,200898.0
2010-07-25,14,2010-07-23,2044155.39,27.477777777777767,2.7710000000000004,,,,,,182.3509895,8.743,False,0.0,200898.0
2010-08-01,14,2010-07-30,2054843.28,26.544444444444448,2.781,,,,,,182.4415378,8.743,False,0.0,200898.0
2010-08-08,14,,,,,,,,,,,,,,
2010-08-15,14,2010-08-10,2091663.2,13.605555555555556,2.764,,,,,,182.7640032,8.724,False,0.0,200898.0
2010-08-22,14,2010-08-20,2057138.3100000003,24.450000000000006,2.779,,,,,,182.6165205,8.743,False,0.0,200898.0
2010-08-29,14,2010-08-27,2020332.07,21.86666666666667,2.755,,,,,,182.6104063,8.743,False,0.0,200898.0
2010-09-05,14,2010-09-04,2258781.28,18.58333333333333,2.869,,,,,,181.7596377,8.899,False,0.0,200898.0
2010-09-12,14,2010-09-07,2236209.13,28.027777777777782,2.793,,,,,,182.2569603,8.743,False,0.0,200898.0
2010-09-19,14,2010-09-17,1953539.85,19.194444444444443,2.7060000000000004,,,,,,182.622509,8.743,False,0.0,200898.0
2010-09-26,14,2010-09-24,1879891.1300000004,20.327777777777783,2.713,,,,,,182.6696737,8.743,False,0.0,200898.0
2010-10-03,14,,,,,,,,,,,,,,
2010-10-10,14,2010-10-09,2191767.76,21.594444444444452,2.699,,,,,,182.598178,8.743,True,0.0,200898.0
2010-10-17,14,2010-10-12,2600519.26,-0.8111111111111116,3.109,,,,,,182.5519538,8.724,False,0.0,200898.0
2010-10-24,14,2010-10-22,1936621.09,11.75,2.917,,,,,,182.8558685,8.724,False,0.0,200898.0
2010-10-31,14,2010-10-29,1984768.3399999996,16.27777777777778,2.9210000000000003,,,,,,182.9011166,8.724,False,0.0,200898.0
2010-11-07,14,2010-11-06,2249570.04,20.95,2.809,,,,,,182.4315571,8.899,False,0.0,200898.0
2010-11-14,14,,,,,,,,,,,,,,
2010-11-21,14,2010-11-19,1968462.5799999996,10.011111111111113,3.0,,,,,,182.8989385,8.724,False,0.0,200898.0
2010-11-28,14,2010-11-26,2921709.7099999986,7.861111111111112,3.039,,,,,,182.7832769,8.724,True,0.0,200898.0
2010-12-05,14,2010-12-02,1704218.84,-2.372222222222222,2.773,,,,,,181.982317,8.992,True,0.0,200898.0
2010-12-12,14,2010-12-11,2092189.06,7.855555555555557,2.931,,,,,,182.9916129,8.724,False,0.0,200898.0
2010-12-19,14,2010-12-17,2762861.409999999,-0.8277777777777771,3.14,,,,,,182.517732,8.724,False,0.0,200898.0
2010-12-26,14,2010-12-24,3818686.4499999993,-0.7833333333333334,3.141,,,,,,182.54459,8.724,False,0.0,200898.0
2011-01-02,14,2010-12-31,1623716.4600000004,-1.2944444444444434,3.179,,,,,,182.5714479,8.724,True,0.0,200898.0
2011-01-09,14,2011-01-04,1869110.55,2.92777777777778,3.638,,,,,,185.1790167,8.521,False,0.0,200898.0
2011-01-16,14,2011-01-14,1699095.9,-4.01111111111111,3.205,,,,,,182.6585782,8.549,False,0.0,200898.0
2011-01-23,14,2011-01-21,1743188.8699999994,-0.8055555555555551,3.229,,,,,,182.9193368,8.549,False,0.0,200898.0
2011-01-30,14,2011-01-28,1613718.38,-4.416666666666667,3.237,,,,,,183.1800955,8.549,False,0.0,200898.0
2011-02-06,14,,,,,,,,,,,,,,
2011-02-13,14,2011-02-09,1750891.4700000002,21.46111111111111,3.703,,,,,,186.6189274,8.625,False,0.0,200898.0
2011-02-20,14,2011-02-18,2019031.67,4.833333333333335,3.245,,,,,,183.9371353,8.549,False,0.0,200898.0
2011-02-27,14,2011-02-25,1875708.88,2.1000000000000005,3.274,,,,,,184.1625632,8.549,False,0.0,200898.0
2011-03-06,14,2011-03-06,2079899.47,24.655555555555548,3.922,,,,,,185.7545,8.521,False,0.0,200898.0
2011-03-13,14,,,,,,,,,,,,,,
2011-03-20,14,2011-03-18,1932491.42,8.144444444444442,3.631,,,,,,184.809719,8.549,False,0.0,200898.0
2011-03-27,14,2011-03-25,1879451.2299999997,5.4222222222222225,3.625,,,,,,184.9943679,8.549,False,0.0,200898.0
2011-04-03,14,2011-04-02,1995891.87,-1.8166666666666664,3.2310000000000003,,,,,,183.4408542,8.549,False,0.0,200898.0
2011-04-10,14,,,,,,,,,,,,,,
2011-04-17,14,2011-04-11,2174056.71,6.622222222222224,3.551,,,,,,187.9703629,8.523,False,0.0,200898.0
2011-04-24,14,2011-04-22,2256461.39,11.688888888888886,3.892,,,,,,185.66846730000003,8.521,False,0.0,200898.0
2011-05-01,14,2011-04-29,1930617.64,18.98888888888889,3.962,,,,,,185.8029526,8.521,False,0.0,200898.0
2011-05-08,14,2011-05-08,2066020.6900000004,25.677777777777774,3.842,,,,,,186.3734038,8.625,False,0.0,200898.0
2011-05-15,14,2011-05-13,2004330.3,15.766666666666667,4.066,,,,,,186.0719231,8.521,False,0.0,200898.0
2011-05-22,14,2011-05-20,1959967.8,16.822222222222226,4.062,,,,,,185.9661154,8.521,False,0.0,200898.0
2011-05-29,14,2011-05-27,2080694.24,20.944444444444443,3.985,,,,,,185.8603077,8.521,False,0.0,200898.0
2011-06-05,14,2011-06-05,2095599.93,14.561111111111114,4.046,,,,,,185.9374378,8.521,False,0.0,200898.0
2011-06-12,14,,,,,,,,,,,,,,
2011-06-19,14,2011-06-17,2082083.34,20.733333333333327,3.842,,,,,,185.6719333,8.521,False,0.0,200898.0
2011-06-26,14,2011-06-24,2069523.5200000003,23.805555555555554,3.804,,,,,,185.7919609,8.521,False,0.0,200898.0
2011-07-03,14,2011-07-01,1864746.1,1.2888888888888892,3.193,,,,,,182.5983058,8.549,False,0.0,200898.0
2011-07-10,14,2011-07-10,2078796.76,13.233333333333333,3.583,,,,,,187.4837962,8.523,False,0.0,200898.0
2011-07-17,14,2011-07-15,1953544.76,25.816666666666666,3.76,,,,,,186.1399808,8.625,False,0.0,200898.0
2011-07-24,14,2011-07-22,1882070.88,27.961111111111112,3.811,,,,,,186.2177885,8.625,False,0.0,200898.0
2011-07-31,14,2011-07-29,1871021.01,27.394444444444453,3.829,,,,,,186.2955962,8.625,False,0.0,200898.0
2011-08-07,14,2011-08-04,2037798.8800000004,9.283333333333337,3.72,,,,,,185.3636656,8.521,False,0.0,200898.0
2011-08-14,14,,,,,,,,,,,,,,
2011-08-21,14,2011-08-19,1896873.99,22.76666666666667,3.747,,,,,,186.5093071,8.625,False,0.0,200898.0
2011-08-28,14,2011-08-26,2273470.62,22.527777777777782,3.704,,,,,,186.5641172,8.625,False,0.0,200898.0
2011-09-04,14,,,,,,,,,,,,,,
2011-09-11,14,2011-09-09,2202742.9,21.933333333333334,3.738,,,,,,186.6737376,8.625,True,0.0,200898.0
2011-09-18,14,2011-09-12,2470581.29,8.094444444444441,3.415,7297.72,15.0,342.71,4849.0,7509.9,188.6544692,8.523,False,0.0,200898.0
2011-09-25,14,2011-09-23,1871555.6400000008,17.63888888888889,3.711,,,,,,187.0295321,8.625,False,0.0,200898.0
2011-10-02,14,2011-09-30,1809989.2900000003,21.47777777777777,3.645,,,,,,187.2566641,8.625,False,0.0,200898.0
2011-10-09,14,2011-10-06,2132446.0000000005,23.266666666666666,3.881,,,,,,185.6486923,8.521,False,0.0,200898.0
2011-10-16,14,2011-10-14,1890870.7499999998,17.677777777777774,3.5410000000000004,,,,,,187.6917481,8.523,False,0.0,200898.0
2011-10-23,14,2011-10-21,2009004.59,15.333333333333336,3.57,,,,,,187.7846197,8.523,False,0.0,200898.0
2011-10-30,14,2011-10-28,2056846.1200000003,10.988888888888885,3.569,,,,,,187.87749130000003,8.523,False,0.0,200898.0
2011-11-06,14,2011-11-02,1980405.03,-0.944444444444444,3.239,,,,,,183.7016129,8.549,True,0.0,200898.0
2011-11-13,14,2011-11-11,2081534.65,8.694444444444445,3.53,11376.03,22505.23,1079.89,2679.33,4257.94,188.0632345,8.523,False,0.0,200898.0
2011-11-20,14,2011-11-18,1969360.72,10.744444444444447,3.53,16308.11,749.9,273.72,2331.53,9347.0,188.1983654,8.523,False,0.0,200898.0
2011-11-27,14,2011-11-25,2685351.8100000005,9.283333333333337,3.492,286.52,54.0,89402.64,13.0,1915.8,188.3504,8.523,True,0.0,200898.0
2011-12-04,14,,,,,,,,,,,,,,
2011-12-11,14,2011-12-08,1928773.82,25.0,3.812,,,,,,186.4512115,8.625,False,0.0,200898.0
2011-12-18,14,2011-12-16,2594363.09,4.405555555555555,3.4130000000000003,5398.47,6.12,881.17,290.64,6390.47,188.79793490000003,8.523,False,0.0,200898.0
2011-12-25,14,2011-12-23,3369068.9899999993,5.7055555555555575,3.389,924.14,112.73,2127.77,80.02,4638.81,188.9299752,8.523,False,0.0,200898.0
2012-01-01,14,2011-12-30,1914148.89,3.2166666666666663,3.389,7844.31,70574.85,312.98,1559.84,2851.33,189.0620155,8.523,True,0.0,200898.0
2012-01-08,14,2012-01-06,2049485.4899999998,23.600000000000005,3.742,7765.54,11.0,185.64,2473.3,2603.92,191.0091712,8.567,False,0.0,200898.0
2012-01-15,14,2012-01-13,1696248.2700000003,5.1,3.513,4605.8,21593.85,636.54,727.57,4054.79,189.3260962,8.424,False,0.0,200898.0
2012-01-22,14,2012-01-20,1789113.3200000003,-0.08333333333333254,3.533,5037.95,4952.93,860.9,2560.08,5386.74,189.4214733,8.424,False,0.0,200898.0
2012-01-29,14,2012-01-27,1595362.2700000003,3.2944444444444443,3.567,3468.31,2195.14,689.52,252.01,2128.36,189.5168505,8.424,False,0.0,200898.0
2012-02-05,14,2012-02-03,1926004.99,5.305555555555554,3.816,20212.56,1991.38,46.67,11970.8,6876.57,190.1714927,8.424,False,0.0,200898.0
2012-02-12,14,,,,,,,,,,,,,,
2012-02-19,14,2012-02-17,2020550.9899999998,2.6944444444444446,3.695,23664.75,13769.67,143.36,11965.7,10506.12,189.8424834,8.424,False,0.0,200898.0
2012-02-26,14,2012-02-24,1875040.16,6.033333333333332,3.739,15074.23,8644.89,4.2,4450.84,7278.87,190.0069881,8.424,False,0.0,200898.0
2012-03-04,14,2012-03-02,1877410.36,6.0888888888888895,3.617,78124.5,4232.19,788.56,46081.94,14550.73,189.6122277,8.424,False,0.0,200898.0
2012-03-11,14,2012-03-08,1656886.46,24.766666666666666,3.654,17465.29,37.82,110.8,13149.34,5089.95,191.16409,8.684,False,0.0,200898.0
2012-03-18,14,2012-03-16,1941040.5,10.311111111111114,3.862,6021.47,280.43,5.5,1814.5,1581.84,190.46189640000003,8.424,False,0.0,200898.0
2012-03-25,14,2012-03-23,1893447.71,15.25,3.9,4718.7,348.81,6.85,353.11,3726.39,190.53632130000003,8.424,False,0.0,200898.0
2012-04-01,14,2012-03-30,1905033.01,10.02222222222222,3.953,11267.8,185.8,8.84,1152.46,2509.18,190.6107463,8.424,False,0.0,200898.0
2012-04-08,14,2012-04-05,1949354.2900000003,12.894444444444444,3.951,21068.05,,128.13,5490.93,2764.55,190.9222115,8.567,False,0.0,200898.0
2012-04-15,14,2012-04-13,1912909.69,11.016666666666666,4.044,5236.77,13739.76,51.75,984.02,2638.42,190.7595962,8.567,False,0.0,200898.0
2012-04-22,14,2012-04-20,1875686.4399999997,17.294444444444444,4.027,32124.49,6870.09,100.15,2213.04,3706.04,190.8138013,8.567,False,0.0,200898.0
2012-04-29,14,2012-04-27,1784029.95,11.777777777777779,4.004,3548.09,0.35,45.88,78.21,4193.26,190.8680064,8.567,False,0.0,200898.0
2012-05-06,14,,,,,,,,,,,,,,
2012-05-13,14,2012-05-10,1687592.16,18.272222222222226,3.985,9219.05,,12.04,3592.0,3300.66,192.1704115,8.667,False,0.0,200898.0
2012-05-20,14,2012-05-18,1932233.17,19.055555555555557,3.848,8818.97,,8.88,1297.39,3330.23,190.9964479,8.567,False,0.0,200898.0
2012-05-27,14,2012-05-25,2030869.61,19.561111111111103,3.798,11421.79,,634.52,1071.25,3204.72,191.0028096,8.567,False,0.0,200898.0
2012-06-03,14,2012-06-01,1859144.96,2.1555555555555572,3.422,10428.95,39234.09,839.74,981.17,15911.56,189.19405580000003,8.424,False,0.0,200898.0
2012-06-10,14,2012-06-04,2376022.26,9.849999999999998,3.996,8376.85,,81.19,3578.4,4857.19,190.6851712,8.567,False,0.0,200898.0
2012-06-17,14,2012-06-15,1905733.68,22.183333333333334,3.62,10737.66,423.4,5.06,1904.52,3823.07,191.0299731,8.567,False,0.0,200898.0
2012-06-24,14,2012-06-22,1660228.88,23.45555555555556,3.564,10291.35,317.0,4.3,3292.07,6115.51,191.0646096,8.567,False,0.0,200898.0
2012-07-01,14,2012-06-29,1591835.02,24.011111111111113,3.506,4575.3,211.7,,304.94,2686.11,191.0992462,8.567,False,0.0,200898.0
2012-07-08,14,,,,,,,,,,,,,,
2012-07-15,14,2012-07-09,1904512.34,24.277777777777782,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,0.0,200898.0
2012-07-22,14,2012-07-20,1553250.1600000006,26.05,3.567,4564.87,58.48,19.69,1418.34,3764.15,191.1670428,8.684,False,0.0,200898.0
2012-07-29,14,2012-07-27,1479514.66,25.11111111111111,3.647,4945.52,113.66,4.1,10751.35,3298.31,191.1655664,8.684,False,0.0,200898.0
2012-08-05,14,,,,,,,,,,,,,,
2012-08-12,14,2012-08-06,2099615.88,17.944444444444443,3.689,4636.1,570.2,172.7,1103.04,8024.53,191.0155329,8.567,False,0.0,200898.0
2012-08-19,14,2012-08-17,1660433.3000000003,24.28333333333333,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,0.0,200898.0
2012-08-26,14,2012-08-24,1621841.33,22.56666666666667,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,0.0,200898.0
2012-09-02,14,2012-08-31,1613342.19,23.93888888888889,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,0.0,200898.0
2012-09-09,14,2012-09-03,2020839.3100000003,7.511111111111113,3.848,15710.87,1050.48,1.49,2302.28,2702.96,190.33599730000003,8.424,False,0.0,200898.0
2012-09-16,14,2012-09-14,1554794.22,19.92777777777778,3.948,11320.02,,28.2,855.45,1743.58,191.69985,8.684,False,0.0,200898.0
2012-09-23,14,2012-09-21,1565352.4599999997,18.511111111111106,4.038,21474.27,98.28,29.88,1924.92,15282.51,191.8567038,8.684,False,0.0,200898.0
2012-09-30,14,2012-09-28,1522512.2,18.266666666666666,3.997,3816.64,38.19,8.16,2545.14,3536.04,192.0135577,8.684,False,0.0,200898.0
2012-10-07,14,2012-10-02,2077256.24,2.7777777777777777,3.64,17118.97,6533.16,285.82,11597.23,6174.43,189.7076048,8.424,True,0.0,200898.0
2012-10-14,14,2012-10-08,1648570.0300000003,25.91666666666667,3.722,32432.09,23.68,32.44,4309.81,3570.81,191.1626135,8.684,False,0.0,200898.0
2012-10-21,14,2012-10-19,1590274.7200000002,13.594444444444445,3.969,4192.74,,17.46,1076.25,3839.99,192.3308542,8.667,False,0.0,200898.0
2012-10-28,14,2012-10-26,1704357.62,14.916666666666664,3.882,9258.41,99.19,117.84,1489.28,1433.31,192.3088989,8.667,False,0.0,200898.0
2012-11-04,14,,,,,,,,,,,,,,
2012-11-11,14,2012-11-05,1987531.05,16.244444444444447,3.889,10626.27,,131.11,1664.04,10557.13,190.9764167,8.567,False,0.0,200898.0
2012-11-18,14,,,,,,,,,,,,,,
2012-11-25,14,,,,,,,,,,,,,,
2012-12-02,14,,,,,,,,,,,,,,
2012-12-09,14,,,,,,,,,,,,,,
2012-12-16,14,2012-12-10,1639585.6100000003,12.483333333333333,4.0,3214.56,,20.28,822.73,7207.7,192.3272654,8.667,False,0.0,200898.0
2010-01-10,15,2010-01-10,566945.9499999997,15.383333333333333,2.84,,,,,,132.7568,8.067,False,1.0,123737.0
2010-01-17,15,,,,,,,,,,,,,,
2010-01-24,15,,,,,,,,,,,,,,
2010-01-31,15,,,,,,,,,,,,,,
2010-02-07,15,2010-02-04,718470.7100000003,7.372222222222224,2.957,,,,,,131.9019677,8.185,False,1.0,123737.0
2010-02-14,15,,,,,,,,,,,,,,
2010-02-21,15,2010-02-19,660838.7500000001,-2.4777777777777783,2.909,,,,,,131.637,8.35,False,1.0,123737.0
2010-02-28,15,2010-02-26,564883.2,-1.183333333333333,2.91,,,,,,131.686,8.35,False,1.0,123737.0
2010-03-07,15,,,,,,,,,,,,,,
2010-03-14,15,2010-03-09,638647.2099999997,22.872222222222227,2.86,,,,,,132.72483870000002,8.099,False,1.0,123737.0
2010-03-21,15,2010-03-19,593710.6699999997,7.049999999999999,2.96,,,,,,131.8242903,8.35,False,1.0,123737.0
2010-03-28,15,2010-03-26,592111.4900000002,4.183333333333334,2.963,,,,,,131.863129,8.35,False,1.0,123737.0
2010-04-04,15,,,,,,,,,,,,,,
2010-04-11,15,2010-04-06,693192.5000000001,21.105555555555554,3.006,,,,,,132.3648387,8.185,False,1.0,123737.0
2010-04-18,15,2010-04-16,641208.65,9.794444444444443,3.01,,,,,,131.9809,8.185,False,1.0,123737.0
2010-04-25,15,2010-04-23,643097.6000000003,8.077777777777778,3.0210000000000004,,,,,,132.0226667,8.185,False,1.0,123737.0
2010-05-02,15,2010-04-30,570791.11,9.494444444444447,3.042,,,,,,132.0644333,8.185,False,1.0,123737.0
2010-05-09,15,2010-05-03,605325.4299999998,-0.11666666666666715,2.919,,,,,,131.735,8.35,False,1.0,123737.0
2010-05-16,15,2010-05-11,612987.64,4.605555555555554,3.049,,,,,,132.92458059999998,8.067,False,1.0,123737.0
2010-05-23,15,2010-05-21,616598.1,15.050000000000002,3.096,,,,,,132.2230323,8.185,False,1.0,123737.0
2010-05-30,15,2010-05-28,744772.8800000001,21.450000000000006,3.0460000000000003,,,,,,132.2939355,8.185,False,1.0,123737.0
2010-06-06,15,,,,,,,,,,,,,,
2010-06-13,15,2010-06-08,639651.2400000001,22.61111111111111,2.942,,,,,,132.6141935,8.099,False,1.0,123737.0
2010-06-20,15,2010-06-18,652329.5299999999,18.79444444444444,2.942,,,,,,132.47333329999998,8.185,False,1.0,123737.0
2010-06-27,15,2010-06-25,672194.0299999998,22.66111111111111,2.958,,,,,,132.4976,8.185,False,1.0,123737.0
2010-07-04,15,,,,,,,,,,,,,,
2010-07-11,15,2010-07-05,661348.8800000001,17.31111111111111,3.095,,,,,,132.1062,8.185,False,1.0,123737.0
2010-07-18,15,2010-07-16,633203.69,22.68333333333333,2.9330000000000003,,,,,,132.5667742,8.099,False,1.0,123737.0
2010-07-25,15,2010-07-23,598553.43,22.88888888888889,2.924,,,,,,132.5825806,8.099,False,1.0,123737.0
2010-08-01,15,2010-07-30,619224.06,22.24444444444445,2.932,,,,,,132.5983871,8.099,False,1.0,123737.0
2010-08-08,15,,,,,,,,,,,,,,
2010-08-15,15,2010-08-10,591603.7899999999,11.216666666666665,2.903,,,,,,132.75166670000002,8.067,False,1.0,123737.0
2010-08-22,15,2010-08-20,637090.4400000001,21.722222222222214,2.9130000000000003,,,,,,132.6616129,8.099,False,1.0,123737.0
2010-08-29,15,2010-08-27,649791.1499999998,18.37222222222222,2.885,,,,,,132.6932258,8.099,False,1.0,123737.0
2010-09-05,15,2010-09-04,634605.7700000001,14.31666666666667,2.992,,,,,,131.9408065,8.185,False,1.0,123737.0
2010-09-12,15,2010-09-07,691497.62,25.18333333333333,2.94,,,,,,132.54613329999998,8.099,False,1.0,123737.0
2010-09-19,15,2010-09-17,583210.8699999998,14.41111111111111,2.846,,,,,,132.76706670000002,8.099,False,1.0,123737.0
2010-09-26,15,2010-09-24,548542.4700000001,16.961111111111116,2.837,,,,,,132.76193329999998,8.099,False,1.0,123737.0
2010-10-03,15,,,,,,,,,,,,,,
2010-10-10,15,2010-10-09,641965.2000000002,16.866666666666667,2.837,,,,,,132.7564516,8.099,True,1.0,123737.0
2010-10-17,15,2010-10-12,847294.04,-4.461111111111112,3.255,,,,,,132.6764,8.067,False,1.0,123737.0
2010-10-24,15,2010-10-22,600395.7299999996,8.38888888888889,3.049,,,,,,132.8170968,8.067,False,1.0,123737.0
2010-10-31,15,2010-10-29,598301.4999999999,12.82777777777778,3.055,,,,,,132.8708387,8.067,False,1.0,123737.0
2010-11-07,15,2010-11-06,619337.29,16.133333333333333,2.972,,,,,,132.4357419,8.185,False,1.0,123737.0
2010-11-14,15,,,,,,,,,,,,,,
2010-11-21,15,2010-11-19,608200.8099999998,6.722222222222222,3.138,,,,,,132.9172,8.067,False,1.0,123737.0
2010-11-28,15,2010-11-26,1120018.9200000002,4.8388888888888895,3.1860000000000004,,,,,,132.8369333,8.067,True,1.0,123737.0
2010-12-05,15,2010-12-02,682447.1000000001,-5.5555555555555545,2.94,,,,,,131.5866129,8.35,True,1.0,123737.0
2010-12-12,15,2010-12-11,619639.7399999996,4.238888888888892,3.065,,,,,,132.9783226,8.067,False,1.0,123737.0
2010-12-19,15,2010-12-17,983825.1499999998,-3.7222222222222223,3.301,,,,,,132.68045159999997,8.067,False,1.0,123737.0
2010-12-26,15,2010-12-24,1368318.17,-3.85,3.309,,,,,,132.7477419,8.067,False,1.0,123737.0
2011-01-02,15,2010-12-31,543754.1699999999,-3.0333333333333337,3.3360000000000003,,,,,,132.81503229999998,8.067,True,1.0,123737.0
2011-01-09,15,2011-01-04,542556.0500000003,-0.9222222222222224,3.811,,,,,,134.0682581,7.657999999999999,False,1.0,123737.0
2011-01-16,15,2011-01-14,479424.2,-6.927777777777778,3.367,,,,,,132.9510645,7.771,False,1.0,123737.0
2011-01-23,15,2011-01-21,487311.03,-5.644444444444443,3.391,,,,,,133.0285161,7.771,False,1.0,123737.0
2011-01-30,15,2011-01-28,481119.5999999999,-6.883333333333334,3.402,,,,,,133.1059677,7.771,False,1.0,123737.0
2011-02-06,15,,,,,,,,,,,,,,
2011-02-13,15,2011-02-09,649159.6800000003,19.79444444444444,3.879,,,,,,136.24409680000002,7.806,False,1.0,123737.0
2011-02-20,15,2011-02-18,649993.4999999999,0.5888888888888901,3.42,,,,,,133.3701429,7.771,False,1.0,123737.0
2011-02-27,15,2011-02-25,547564.09,-6.183333333333333,3.452,,,,,,133.4921429,7.771,False,1.0,123737.0
2011-03-06,15,2011-03-06,695396.1900000002,21.0,4.069,,,,,,134.85516130000002,7.657999999999999,False,1.0,123737.0
2011-03-13,15,,,,,,,,,,,,,,
2011-03-20,15,2011-03-18,551553.9900000001,4.572222222222219,3.796,,,,,,133.8492258,7.771,False,1.0,123737.0
2011-03-27,15,2011-03-25,527389.28,0.3500000000000014,3.789,,,,,,133.9587419,7.771,False,1.0,123737.0
2011-04-03,15,2011-04-02,556550.85,-6.283333333333332,3.4,,,,,,133.18341940000002,7.771,False,1.0,123737.0
2011-04-10,15,,,,,,,,,,,,,,
2011-04-17,15,2011-04-11,615121.78,6.3277777777777775,3.738,,,,,,136.475129,7.866,False,1.0,123737.0
2011-04-24,15,2011-04-22,655318.2600000002,5.205555555555553,4.061,,,,,,134.3571,7.657999999999999,False,1.0,123737.0
2011-05-01,15,2011-04-29,560764.41,13.033333333333335,4.117,,,,,,134.4357333,7.657999999999999,False,1.0,123737.0
2011-05-08,15,2011-05-08,607961.2099999997,23.127777777777773,4.02,,,,,,136.05403230000002,7.806,False,1.0,123737.0
2011-05-15,15,2011-05-13,630482.9099999999,13.927777777777774,4.211,,,,,,134.593,7.657999999999999,False,1.0,123737.0
2011-05-22,15,2011-05-20,593941.8999999998,13.994444444444444,4.202,,,,,,134.6803871,7.657999999999999,False,1.0,123737.0
